word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos
rassurant,ADJ,B2,beacco,7.4055,3.4671,0.0,5.0207,0.0,7.4055,3.2084,0.0,3.4671,0.0,0.4157,0.0,1.3018,3.4423,0.0,1.3955,B2,word_pos,rassurant,A,rassurant,ADJ
casquette,NOUN,B2,beacco,7.4055,2.6716,0.6621,0.0,0.0,7.4055,15.5058,0.0,2.6716,1.2635,0.0,0.0,1.3018,12.0009,0.0,2.0228,B2,word_pos,casquette,N,casquette,NOM
vis,NOUN,B2,beacco,7.4055,2.2102,0.0,0.0,4.0126,7.4055,0.0,0.0,2.2102,0.0,0.0,3.6187,0.0,0.0,0.0,0.6825,B2,word_pos,vis,N,vis,NOM
discrétion,NOUN,B2,beacco,7.4055,1.621,0.0,0.0,0.2405,7.4055,3.2084,0.0,1.621,0.0,0.0,0.4665,6.4342,3.4423,0.0,1.9822,B2,word_pos,discrétion,N,discrétion,NOM
stupeur,NOUN,B2,beacco,7.4055,1.4839,0.0,0.0,0.7214,7.4055,0.0,0.0,1.4839,0.0,0.0,0.4665,1.3018,0.0,0.0,0.6671,B2,word_pos,stupeur,N,stupeur,NOM
rôtir,VERB,B2,beacco,7.4055,0.999,0.5025,0.0,0.0,7.4055,0.0,0.0,0.999,1.8101,0.0,0.0,1.3018,0.0,0.0,0.9864,B2,word_pos,rôtir,V,rôtir,VER
remarquablement,ADV,B2,beacco,7.4055,0.897,0.0,0.3702,0.0,7.4055,0.0,0.0,0.897,0.0,0.606,0.0,1.3018,0.0,0.0,0.6674,B2,word_pos,remarquablement,ADV,remarquablement,ADV
faire semblant,VERB,B2,crf_first_attested,7.4055,0.4858,0.0,0.0,0.0,7.4055,0.0,0.0,0.4858,,,,,,,,,crf_only,faire semblant,V,,
vers l' auberge du,PREP,B2,crf_first_attested,7.4055,0.4858,0.0,0.0,0.0,7.4055,0.0,0.0,0.4858,,,,,,,,,crf_only,vers l' auberge du,PREP,,
psychologue,ADJ,B2,crf_first_attested,7.3776,1.2674,0.0,0.0,0.0,7.3776,6.1515,0.0,1.2674,,,,,,,,,crf_only,psychologue,A,,
crémer,VERB,B2,crf_first_attested,7.3776,0.1685,0.0,0.0,0.0,7.3776,0.0,0.0,0.1685,,,,,,,,,crf_only,crémer,V,,
justicier,ADJ,B2,beacco,7.3776,0.1685,0.0,0.0,0.0,7.3776,0.0,0.0,0.1685,0.0,0.0,0.5857,1.7933,0.0,0.0,0.6905,B2,word_pos,justicier,A,justicier,ADJ
séjourner,VERB,B2,beacco,7.329,5.1744,3.8792,0.2439,0.2405,7.329,15.5058,0.0,5.1744,7.6054,0.4664,0.4665,8.2287,6.0005,0.0,5.661,B2,word_pos,séjourner,V,séjourner,VER
nouer,VERB,B2,beacco,7.329,4.8642,0.0,5.0209,3.9438,7.329,0.0,0.0,4.8642,0.0,0.2891,3.4656,8.2287,0.0,0.0,3.4195,B2,word_pos,nouer,V,nouer,VER
spirituel,ADJ,B2,beacco,7.329,2.1577,0.0,0.0,0.7236,7.329,6.2023,0.0,2.1577,0.0,0.0,1.2756,8.2287,12.0009,0.0,3.755,B2,word_pos,spirituel,A,spirituel,ADJ
chandelle,NOUN,B2,beacco,7.329,1.9938,2.5125,0.0,0.1883,7.329,0.0,0.0,1.9938,0.9051,0.0,0.3933,8.2287,0.0,0.0,2.4516,B2,word_pos,chandelle,N,chandelle,NOM
abasourdir,VERB,B2,beacco,7.329,1.7749,0.0,3.3845,0.0,7.329,0.0,0.0,1.7749,0.0,0.2891,0.0,8.2287,0.0,0.0,1.4088,B2,word_pos,abasourdir,V,abasourdir,VER
noeud,NOUN,B2,beacco,7.329,1.1066,0.0,0.3918,0.0,7.329,0.0,0.0,1.1066,0.0,0.0,0.0,8.2287,0.0,0.0,0.6306,B2,word_pos,noeud,N,noeud,NOM
mécontentement,NOUN,B2,beacco,7.329,0.9827,0.0,0.3209,0.0,7.329,0.0,0.0,0.9827,0.0,0.0,0.0,8.2287,0.0,0.0,0.6306,B2,word_pos,mécontentement,N,mécontentement,NOM
outrage,NOUN,B2,beacco,7.329,0.4882,0.0,0.0,0.0,7.329,0.0,0.0,0.4882,0.0,0.0,0.0,8.2287,0.0,0.0,0.6306,B2,word_pos,outrage,N,outrage,NOM
enrager,VERB,B2,beacco,7.3154,3.8406,0.5025,0.0,6.4965,7.3154,0.0,0.0,3.8406,0.0,0.0,4.687,8.4038,0.0,0.0,2.9439,B2,word_pos,enrager,V,enrager,VER
galant,ADJ,B2,beacco,7.3154,0.91,0.0,0.0,0.2041,7.3154,0.0,0.0,0.91,0.0,0.0,0.4317,8.4038,0.0,0.0,1.5054,B2,word_pos,galant,A,galant,ADJ
d' autre,ADV,B2,crf_first_attested,7.268,1.5394,0.0,0.0,0.0,7.268,9.3035,0.0,1.5394,,,,,,,,,crf_only,d' autre,ADV,,
six cent,DET,B2,crf_first_attested,7.2554,0.4065,0.0,0.0,0.0,7.2554,0.0,0.0,0.4065,,,,,,,,,crf_only,six cent,DET,,
séduisant,ADJ,B2,beacco,7.2463,4.1428,0.0,0.0,6.6876,7.2463,6.2023,0.0,4.1428,0.0,0.0,7.1643,8.7861,6.0005,0.0,4.5752,B2,word_pos,séduisant,A,séduisant,ADJ
géographique,ADJ,B2,beacco,7.1381,4.8946,0.0816,0.0,0.6884,7.1381,24.2475,12.9876,4.8946,0.171,0.0,0.487,6.4469,40.1357,25.6659,5.746,B2,word_pos,géographique,A,géographique,ADJ
innovation,NOUN,B2,beacco,7.0623,8.6955,1.1385,0.0,0.8749,7.0623,27.9104,19.4814,8.6955,1.1764,0.0,1.1062,3.8116,24.0018,12.833,7.4361,B2,word_pos,innovation,N,innovation,NOM
signification,NOUN,B2,beacco,7.0375,8.7843,0.0,0.2439,3.2071,7.0375,34.062,67.3593,8.7843,0.0,0.4664,5.1436,12.6911,40.1357,19.328,9.5924,B2,word_pos,signification,N,signification,NOM
redoubler,VERB,B2,beacco,7.0375,4.7825,1.718,0.1897,0.6228,7.0375,9.3035,0.0,4.7825,1.1556,0.2065,0.3906,12.6911,6.0005,0.0,4.8828,B2,word_pos,redoubler,V,redoubler,VER
hexagonal,ADJ,B2,beacco,7.0375,3.9217,0.0,0.0,3.0638,7.0375,16.8923,0.0,3.9217,0.0,0.0,0.3059,8.4014,20.6179,0.0,3.4056,B2,word_pos,hexagonal,A,hexagonal,ADJ
enviable,ADJ,B2,beacco,7.0375,0.8668,0.0816,0.0,0.3618,7.0375,0.0,0.0,0.8668,0.171,0.0,0.6378,2.5411,0.0,0.0,1.1456,B2,word_pos,enviable,A,enviable,ADJ
artistiquer,VERB,B2,beacco,6.9515,0.4599,0.0,0.0,0.0,6.9515,0.0,0.0,0.4599,0.0,0.0,0.6378,1.8983,0.0,0.0,0.696,B2,word_pos,artistiquer,V,artistiquer,VER
plate-forme,NOUN,B2,beacco,6.8518,3.5,,,,,,,,0.0,0.0,3.6187,6.8518,4.139,0.0,3.5,B2,beacco_only,,,plate-forme,NOM
impatience,NOUN,B2,beacco,6.8216,13.8532,7.1386,0.0,15.2008,6.8216,55.5153,0.0,13.8532,7.5967,0.0,9.641,9.1403,40.0479,0.0,11.1784,B2,word_pos,impatience,N,impatience,NOM
rival,NOUN,B2,beacco,6.8216,4.2061,0.0,0.0,2.6299,6.8216,3.2084,28.8683,4.2061,0.0,0.0,3.5244,9.1403,3.4423,19.328,4.726,B2,word_pos,rival,N,rival,NOM
avantageux,ADJ,B2,beacco,6.8216,3.0829,0.0,0.0,1.0202,6.8216,12.4046,0.0,3.0829,0.0,0.0,0.5857,9.1403,6.0005,0.0,2.4511,B2,word_pos,avantageux,A,avantageux,ADJ
succomber,VERB,B2,beacco,6.8216,1.3438,0.0,0.0,0.2366,6.8216,3.1012,0.0,1.3438,0.0,0.0,0.438,9.1403,6.0005,0.0,2.4492,B2,word_pos,succomber,V,succomber,VER
dessus,NOUN,B2,beacco,6.8149,8.9171,0.8215,7.2984,11.6615,6.8149,3.2084,0.0,8.9171,0.0,0.6228,0.4665,1.3548,0.0,0.0,1.0863,B2,word_pos,dessus,N,dessus,NOM
centime,NOUN,B2,beacco,6.8065,4.4896,1.3242,0.4228,3.9683,6.8065,2.0505,0.0,4.4896,2.5271,0.6008,7.6424,13.652,4.139,0.0,8.3971,B2,word_pos,centime,N,centime,NOM
exclure,VERB,B2,beacco,6.8058,15.5808,0.0,0.0,28.7029,6.8058,57.5361,19.4814,15.5808,0.0,0.0,24.929,18.6978,54.0583,12.833,16.4684,B2,word_pos,exclure,V,exclure,VER
froisser,VERB,B2,beacco,6.7999,1.1516,0.0,0.0,0.0,6.7999,0.0,4.1173,1.1516,0.0,0.0,0.0,6.4342,0.0,4.0185,1.1157,B2,word_pos,froisser,V,froisser,VER
investigation,NOUN,B2,beacco,6.7656,1.3361,0.0,0.0,0.2076,6.7656,0.0,9.6228,1.3361,0.0,0.0,0.3906,6.8597,0.0,19.328,1.8118,B2,word_pos,investigation,N,investigation,NOM
stimuler,VERB,B2,beacco,6.7096,6.3299,0.0,0.0,2.6149,6.7096,13.3747,76.982,6.3299,0.0,0.606,2.9677,8.2033,19.861,115.968,11.8305,B2,word_pos,stimuler,V,stimuler,VER
malédiction,NOUN,B2,beacco,6.7096,2.9407,0.0,0.0,6.1028,6.7096,0.0,0.0,2.9407,0.0,0.0,5.387,8.2033,0.0,0.0,3.0476,B2,word_pos,malédiction,N,malédiction,NOM
ongle,NOUN,B2,beacco,6.7096,2.0427,0.0,0.3918,1.799,6.7096,0.0,0.0,2.0427,0.0,0.0,3.5358,8.2033,0.0,0.0,2.3995,B2,word_pos,ongle,N,ongle,NOM
démographique,ADJ,B2,beacco,6.7049,9.3144,0.0,0.0,0.7236,6.7049,44.5454,87.2204,9.3144,0.0,0.0,0.6378,8.3751,45.1187,86.9662,8.2496,B2,word_pos,démographique,A,démographique,ADJ
soudain,ADJ,B2,beacco,6.5159,32.0893,6.3611,21.3891,68.8921,6.5159,6.2023,9.6228,32.0893,0.5547,0.4157,11.515,1.822,6.0005,19.328,8.2657,B2,word_pos,soudain,A,soudain,ADJ
demi - tour,ADJ,B2,crf_first_attested,6.5159,0.5212,0.0,0.0,0.0,6.5159,0.0,0.0,0.5212,,,,,,,,,crf_only,demi - tour,A,,
toi,DET,B2,crf_first_attested,6.5159,0.5212,0.0,0.0,0.0,6.5159,0.0,0.0,0.5212,,,,,,,,,crf_only,toi,DET,,
découvert,ADJ,B2,beacco,6.474,0.3255,0.0,0.0,0.0,6.474,0.0,0.0,0.3255,0.0,0.0,0.0,1.3018,3.4423,0.0,0.6502,B2,word_pos,découvert,A,découvert,ADJ
performance,NOUN,B2,beacco,6.4693,9.0782,4.0685,0.4879,6.7955,6.4693,3.1012,56.3681,9.0782,0.8075,0.4664,7.5376,8.4014,6.0005,77.4712,10.2125,B2,word_pos,performance,N,performance,NOM
math,NOUN,B2,beacco,6.4693,7.7873,0.5727,32.456,0.0,6.4693,0.0,0.0,7.7873,0.0,0.2065,0.0,1.2705,0.0,0.0,0.5062,B2,word_pos,math,N,math,NOM
côtoyer,VERB,B2,beacco,6.4693,6.4452,0.0,1.6044,15.2005,6.4693,0.0,0.0,6.4452,0.0,0.6228,12.3832,8.4014,0.0,0.0,5.6353,B2,word_pos,côtoyer,V,côtoyer,VER
chrétien,NOUN,B2,beacco,6.4693,3.9877,3.5851,0.0,9.2164,6.4693,0.0,0.0,3.9877,0.8346,0.0,3.5957,8.4014,0.0,0.0,2.938,B2,word_pos,chrétien,N,chrétien,NOM
crever,VERB,B2,beacco,6.4693,2.9721,0.0,0.247,1.6062,6.4693,1.6042,0.0,2.9721,0.0,0.1276,1.4611,8.4014,3.4423,0.0,3.9078,B2,word_pos,crever,V,crever,VER
protecteur,NOUN,B2,beacco,6.4693,2.8249,0.4014,0.0,0.0,6.4693,9.3035,9.6228,2.8249,0.7319,0.0,0.0,0.911,6.0005,19.328,1.6785,B2,word_pos,protecteur,N,protecteur,NOM
cool,ADJ,B2,beacco,6.4693,2.5367,5.7505,1.1497,0.3401,6.4693,0.0,0.0,2.5367,6.5852,0.2129,0.5857,1.2705,0.0,0.0,2.3891,B2,word_pos,cool,A,cool,ADJ
épanouir,VERB,B2,beacco,6.4693,2.1005,0.0,0.0,0.3618,6.4693,3.1012,6.4938,2.1005,0.0,0.0,0.6378,8.4014,6.0005,12.833,3.5281,B2,word_pos,épanouir,V,épanouir,VER
dignité,NOUN,B2,beacco,6.4693,1.8632,0.0,0.0,2.6577,6.4693,0.0,0.0,1.8632,0.0,0.0,3.7375,8.4014,0.0,0.0,2.5088,B2,word_pos,dignité,N,dignité,NOM
apprêter,VERB,B2,beacco,6.4693,1.733,0.0,0.4234,0.0908,6.4693,0.0,0.0,1.733,0.0,0.4157,0.2504,8.4014,0.0,0.0,2.3833,B2,word_pos,apprêter,V,apprêter,VER
corporation,NOUN,B2,beacco,6.4693,1.289,0.0,0.0,0.5833,6.4693,0.0,0.0,1.289,0.0,0.0,1.1062,8.4014,0.0,0.0,1.9623,B2,word_pos,corporation,N,corporation,NOM
galère,NOUN,B2,beacco,6.4693,1.0055,0.0,0.0,0.0,6.4693,1.6042,0.0,1.0055,0.0,0.0,0.0,8.4014,3.4423,0.0,1.4975,B2,word_pos,galère,N,galère,NOM
cognac,NOUN,B2,beacco,6.4693,0.5227,0.0,0.0,0.0,6.4693,0.0,0.0,0.5227,0.0,0.0,0.0,11.0661,0.0,0.0,1.0464,B2,word_pos,cognac,N,cognac,NOM
versa,ADV,B2,beacco,6.4611,0.4885,,,,,,,,0.0,0.0,0.0,6.4611,0.0,0.0,0.4885,B2,beacco_only,,,versa,ADV
vice,ADV,B2,beacco,6.4611,0.4885,,,,,,,,0.0,0.0,0.0,6.4611,0.0,0.0,0.4885,B2,beacco_only,,,vice,ADV
concept,NOUN,B2,beacco,6.3945,10.5739,0.0,0.2117,18.813,6.3945,37.6721,0.0,10.5739,0.0,0.4157,22.12,9.0915,51.4303,0.0,15.2012,B2,word_pos,concept,N,concept,NOM
laisse,NOUN,B2,beacco,6.3945,8.3328,0.0,5.8603,16.2056,6.3945,0.0,0.0,8.3328,0.0,0.4157,3.4688,2.2839,0.0,0.0,2.3418,B2,word_pos,laisse,N,laisse,NOM
classer,VERB,B2,beacco,6.3945,8.0136,1.5244,0.9757,3.7826,6.3945,33.3916,0.0,8.0136,1.1008,0.4664,9.513,13.6738,19.861,0.0,10.3556,B2,word_pos,classer,V,classer,VER
vigueur,NOUN,B2,beacco,6.3945,5.318,0.0,0.3702,4.9302,6.3945,6.1515,6.4938,5.318,0.0,0.606,6.178,25.7572,4.139,12.833,8.6129,B2,word_pos,vigueur,N,vigueur,NOM
suggestion,NOUN,B2,beacco,6.3945,4.4532,0.0,2.4006,6.0531,6.3945,0.0,0.0,4.4532,0.0,0.606,9.3711,11.6267,0.0,0.0,6.0987,B2,word_pos,suggestion,N,suggestion,NOM
enthousiaste,ADJ,B2,beacco,6.3945,3.9055,1.0394,0.2117,2.8992,6.3945,1.6042,0.0,3.9055,1.1123,0.4157,7.6279,9.0915,3.4423,0.0,7.0836,B2,word_pos,enthousiaste,A,enthousiaste,ADJ
à long terme,ADV,B2,crf_first_attested,6.3945,1.1336,0.0,0.0,0.0,6.3945,0.0,19.2455,1.1336,,,,,,,,,crf_only,à long terme,ADV,,
renforcer,VERB,B2,beacco,6.3561,30.5871,0.0,0.0,19.528,6.3561,225.468,87.2723,30.5871,0.0,0.0,18.2289,2.5411,158.8936,86.9662,21.3227,B2,word_pos,renforcer,V,renforcer,VER
influencer,VERB,B2,beacco,6.3236,11.8112,0.0,0.1887,4.1108,6.3236,64.0313,45.4565,11.8112,0.0,0.1937,2.952,8.4038,51.4303,38.4989,10.6397,B2,word_pos,influencer,V,influencer,VER
vêtir,VERB,B2,beacco,6.3236,7.3154,0.0,0.0,25.0075,6.3236,2.0505,0.0,7.3154,0.0,0.0,19.2627,8.4038,4.139,0.0,7.3061,B2,word_pos,vêtir,V,vêtir,VER
superposer,VERB,B2,beacco,6.3236,1.5888,0.0,0.3702,0.2041,6.3236,0.0,0.0,1.5888,0.0,0.606,0.4317,8.4038,0.0,0.0,2.5072,B2,word_pos,superposer,V,superposer,VER
réduit,ADJ,B2,beacco,6.2781,9.8609,1.005,1.2702,9.7819,6.2781,16.8923,0.0,9.8609,0.0,0.4157,3.7375,0.0,4.139,0.0,2.2743,B2,word_pos,réduit,A,réduit,ADJ
horriblement,ADV,B2,beacco,6.1216,1.2949,0.0,0.0,0.2916,6.1216,2.0505,0.0,1.2949,0.0,0.0,0.5531,8.2287,4.139,0.0,2.3442,B2,word_pos,horriblement,ADV,horriblement,ADV
participation,NOUN,B2,beacco,6.0554,28.7951,4.4962,0.2117,24.5212,6.0554,161.7467,72.7833,28.7951,0.9464,0.4157,17.5484,2.2839,131.9064,86.9662,22.4153,B2,word_pos,participation,N,participation,NOM
favorable,ADJ,B2,beacco,6.0554,19.9191,0.0,0.0,41.5132,6.0554,41.9584,68.1256,19.9191,0.0,0.0,32.4955,6.8518,34.1646,86.9662,19.7194,B2,word_pos,favorable,A,favorable,ADJ
divorce,NOUN,B2,beacco,6.0554,17.4633,4.0234,0.0,25.4196,6.0554,6.1515,144.3413,17.4633,0.9464,0.0,16.1594,2.2839,8.2781,57.984,11.9596,B2,word_pos,divorce,N,divorce,NOM
résumer,VERB,B2,beacco,6.0554,17.1938,0.0,0.4879,31.6822,6.0554,25.0482,57.7365,17.1938,0.0,0.4664,26.3337,14.1801,43.5754,77.312,22.0568,B2,word_pos,résumer,V,résumer,VER
élu,NOUN,B2,beacco,6.0554,15.9786,0.0,0.0,26.1774,6.0554,41.4618,39.0192,15.9786,0.0,0.0,26.0242,4.5679,43.5754,86.9662,16.9117,B2,word_pos,élu,N,élu,NOM
thèse,NOUN,B2,beacco,6.0554,15.0478,0.0,0.9626,2.7658,6.0554,62.023,38.7867,15.0478,0.0,0.6228,3.5636,4.5679,36.0028,66.5385,13.3016,B2,word_pos,thèse,N,thèse,NOM
net,ADJ,B2,beacco,6.0554,14.617,5.3796,1.0395,21.8002,6.0554,12.7628,22.1371,14.617,0.9051,0.5213,22.7834,0.0,3.4423,44.6051,11.3323,B2,word_pos,net,A,net,ADJ
confronter,VERB,B2,beacco,6.0554,11.8312,0.0,0.3702,15.219,6.0554,50.677,0.0,11.8312,0.0,0.606,12.221,4.5679,55.9876,0.0,12.043,B2,word_pos,confronter,V,confronter,VER
distribution,NOUN,B2,beacco,6.0554,10.9526,0.0,0.4234,7.9894,6.0554,63.6403,0.0,10.9526,0.0,0.4157,9.9705,9.1358,94.0024,0.0,15.1253,B2,word_pos,distribution,N,distribution,NOM
bleu,NOUN,B2,beacco,6.0554,10.8978,1.3262,6.5228,9.5455,6.0554,26.2593,0.0,10.8978,1.2635,0.606,16.5049,4.5679,4.139,0.0,8.8715,B2,word_pos,bleu,N,bleu,NOM
paiement,NOUN,B2,beacco,6.0554,9.7798,0.5025,0.0,22.8927,6.0554,3.2084,6.4938,9.7798,0.9051,0.0,17.5702,9.1358,6.8846,12.833,12.4177,B2,word_pos,paiement,N,paiement,NOM
étape,NOUN,B2,beacco,6.0554,9.6938,0.0,0.6351,9.4976,6.0554,36.5955,0.0,9.6938,0.0,0.4157,13.9744,2.2839,49.0825,0.0,10.9581,B2,word_pos,étape,N,étape,NOM
bactérie,NOUN,B2,beacco,6.0554,9.193,0.0,0.0,2.6124,6.0554,101.8991,0.0,9.193,0.0,0.0,2.9905,2.2839,118.1033,0.0,9.9758,B2,word_pos,bactérie,N,bactérie,NOM
procédure,NOUN,B2,beacco,6.0554,8.3298,0.0,0.0,11.9417,6.0554,22.5554,0.0,8.3298,0.0,0.0,3.6369,4.5679,16.5561,0.0,5.0817,B2,word_pos,procédure,N,procédure,NOM
parent,ADJ,B2,beacco,6.0554,6.0996,0.0,2.2257,11.4568,6.0554,0.0,0.0,6.0996,0.9464,0.0,0.5857,8.1049,0.0,0.0,2.3823,B2,word_pos,parent,A,parent,ADJ
final,ADJ,B2,beacco,6.0554,5.9028,0.0,0.3918,2.5692,6.0554,14.569,39.7676,5.9028,0.0,0.0,3.1948,2.2839,19.861,43.8345,5.4584,B2,word_pos,final,A,final,ADJ
révolter,VERB,B2,beacco,6.0554,5.5453,0.0,0.1887,5.9674,6.0554,12.4046,0.0,5.5453,0.0,0.1937,5.4501,13.6738,18.0014,0.0,8.7567,B2,word_pos,révolter,V,révolter,VER
arc,NOUN,B2,beacco,6.0554,5.4822,0.0,0.0944,14.1928,6.0554,0.0,0.0,5.4822,0.0,0.0,10.6829,0.0,0.0,0.0,2.5149,B2,word_pos,arc,N,arc,NOM
mentionner,VERB,B2,beacco,6.0554,5.291,0.0,0.2117,6.0552,6.0554,6.1515,0.0,5.291,0.0,0.4157,4.5031,2.2839,4.139,0.0,3.9032,B2,word_pos,mentionner,V,mentionner,VER
météorologique,ADJ,B2,beacco,6.0554,5.1572,0.0,16.2224,0.3401,6.0554,3.1012,0.0,5.1572,0.0,0.0,0.5857,2.2839,6.0005,0.0,1.5426,B2,word_pos,météorologique,A,météorologique,ADJ
dévolu,ADJ,B2,beacco,6.0554,4.0345,0.0,0.0,0.4732,6.0554,8.021,19.2455,4.0345,0.0,0.0,0.438,4.5679,3.4423,19.328,3.0101,B2,word_pos,dévolu,A,dévolu,ADJ
globe,NOUN,B2,beacco,6.0554,3.6213,0.0,1.6935,0.0,6.0554,3.1012,25.9752,3.6213,0.0,0.4157,0.0,2.2839,6.0005,25.6659,2.8503,B2,word_pos,globe,N,globe,NOM
advenir,VERB,B2,beacco,6.0554,3.6032,0.0,0.0,0.1637,6.0554,0.0,72.608,3.6032,0.0,0.0,0.1243,4.5679,0.0,93.687,4.1622,B2,word_pos,advenir,V,advenir,VER
légèreté,NOUN,B2,beacco,6.0554,3.3213,0.0,0.0,8.4834,6.0554,0.0,0.0,3.3213,0.0,0.0,7.5572,2.2839,0.0,0.0,2.5176,B2,word_pos,légèreté,N,légèreté,NOM
arrogance,NOUN,B2,beacco,6.0554,3.0288,0.3983,0.0,3.3519,6.0554,0.0,0.0,3.0288,0.8346,0.0,3.5156,2.2839,0.0,0.0,2.2351,B2,word_pos,arrogance,N,arrogance,NOM
décret,NOUN,B2,beacco,6.0554,2.9724,0.0,0.0,0.6802,6.0554,2.0505,32.4689,2.9724,0.0,0.0,0.5857,2.2839,4.139,25.6659,2.6165,B2,word_pos,décret,N,décret,NOM
horaire,ADJ,B2,beacco,6.0554,2.6986,0.0,0.0,2.5949,6.0554,3.2084,0.0,2.6986,0.0,0.4157,3.5301,6.8518,3.4423,0.0,4.7682,B2,word_pos,horaire,A,horaire,ADJ
rayonnement,NOUN,B2,beacco,6.0554,2.4969,0.5025,0.0,0.0906,6.0554,4.101,0.0,2.4969,0.9051,0.0,0.185,4.5679,4.139,0.0,3.0901,B2,word_pos,rayonnement,N,rayonnement,NOM
décoller,VERB,B2,beacco,6.0554,2.3849,0.8215,0.3702,0.4152,6.0554,0.0,0.0,2.3849,0.0,0.0,0.3906,2.2839,0.0,0.0,0.6595,B2,word_pos,décoller,V,décoller,VER
invariablement,ADV,B2,beacco,6.0554,2.2377,0.0,0.0,0.2405,6.0554,8.2019,0.0,2.2377,0.0,0.0,0.4665,2.2839,4.139,0.0,1.5257,B2,word_pos,invariablement,ADV,invariablement,ADV
nausée,NOUN,B2,beacco,6.0554,2.2053,0.0,0.0,0.3618,6.0554,12.4046,0.0,2.2053,0.0,0.0,0.6378,2.2839,6.0005,0.0,1.5548,B2,word_pos,nausée,N,nausée,NOM
synchroniser,VERB,B2,beacco,6.0554,2.0673,0.0,0.2117,0.0,6.0554,9.3035,0.0,2.0673,0.0,0.4157,0.0,4.5679,6.0005,0.0,1.786,B2,word_pos,synchroniser,V,synchroniser,VER
paniquer,VERB,B2,beacco,6.0554,1.9782,0.0,1.1107,0.1507,6.0554,0.0,0.0,1.9782,0.0,0.606,0.3059,2.2839,0.0,0.0,1.4781,B2,word_pos,paniquer,V,paniquer,VER
saisonnier,ADJ,B2,beacco,6.0554,1.9652,0.0,0.0,0.6802,6.0554,6.2023,0.0,1.9652,0.0,0.0,0.5857,4.5679,6.0005,0.0,1.897,B2,word_pos,saisonnier,A,saisonnier,ADJ
pyrénéen,ADJ,B2,beacco,6.0554,1.8923,1.7078,0.0,0.0906,6.0554,0.0,0.0,1.8923,1.1764,0.0,0.185,6.8518,0.0,0.0,2.4674,B2,word_pos,pyrénéen,A,pyrénéen,ADJ
mutualiste,ADJ,B2,beacco,6.0554,1.8663,0.0,0.0,0.0,6.0554,11.2294,0.0,1.8663,0.0,0.0,0.0,6.8518,6.8846,0.0,1.7214,B2,word_pos,mutualiste,A,mutualiste,ADJ
contribution,NOUN,B2,beacco,6.0554,1.7934,0.0,0.2439,0.4152,6.0554,0.0,0.0,1.7934,0.0,0.4664,0.3906,4.5679,0.0,0.0,2.0607,B2,word_pos,contribution,N,contribution,NOM
pire,NOUN,B2,crf_first_attested,6.0554,1.7034,0.0,0.0,0.0,6.0554,4.101,9.6228,1.7034,,,,,,,,,crf_only,pire,N,,
naturel,NOUN,B2,beacco,6.0554,1.5427,0.0,0.247,0.5833,6.0554,1.6042,0.0,1.5427,0.0,0.1276,1.1062,2.2839,20.024,0.0,2.9615,B2,word_pos,naturel,N,naturel,NOM
pascal,ADJ,B2,beacco,6.0554,1.317,0.0,0.0,0.3401,6.0554,1.6042,0.0,1.317,0.0,0.0,0.5857,2.2839,0.0,0.0,0.7014,B2,word_pos,pascal,A,pascal,ADJ
quinquagénaire,NOUN,B2,beacco,6.0554,1.2644,0.0,0.0,0.2916,6.0554,3.1012,0.0,1.2644,0.0,0.0,0.5531,4.5679,6.0005,0.0,1.9004,B2,word_pos,quinquagénaire,N,quinquagénaire,NOM
vecteur,NOUN,B2,beacco,6.0554,1.2254,0.0,0.0,0.0,6.0554,0.0,28.8683,1.2254,0.0,0.0,0.0,4.5679,0.0,19.328,0.8475,B2,word_pos,vecteur,N,vecteur,NOM
snob,ADJ,B2,beacco,6.0554,1.2196,0.0,0.0,0.7214,6.0554,0.0,0.0,1.2196,0.0,0.0,1.3995,2.2839,0.0,0.0,1.0211,B2,word_pos,snob,A,snob,ADJ
main - d' oeuvre,NOUN,B2,crf_first_attested,6.0554,1.0434,0.0,0.0,0.0,6.0554,0.0,12.9876,1.0434,,,,,,,,,crf_only,main - d' oeuvre,N,,
révoltant,ADJ,B2,beacco,6.0554,1.0333,0.0,0.0,0.5833,6.0554,0.0,0.0,1.0333,0.0,0.0,0.5531,2.2839,0.0,0.0,0.6971,B2,word_pos,révoltant,A,révoltant,ADJ
législatif,ADJ,B2,beacco,6.0554,1.0252,0.0,0.5054,0.0,6.0554,0.0,0.0,1.0252,0.0,0.5137,0.0,4.5679,0.0,0.0,1.0255,B2,word_pos,législatif,A,législatif,ADJ
transfert,NOUN,B2,beacco,6.0554,0.9332,0.0,0.0,0.0,6.0554,6.2023,0.0,0.9332,0.0,0.0,0.0,4.5679,6.0005,0.0,0.8475,B2,word_pos,transfert,N,transfert,NOM
balancer,VERB,B2,beacco,6.0554,0.871,0.0,0.0,0.1155,6.0554,0.0,0.0,0.871,0.0,0.0,3.196,2.2839,0.0,0.0,1.5191,B2,word_pos,balancer,V,balancer,VER
