word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos,normalized_word,normalized_pos,crf_source_row,beacco_source_row
jusqu' à présent,ADV,B1,crf_first_attested,1.8786,9.6256,0.0,0.0,1.8786,3.5691,66.5368,76.0167,9.6256,,,,,,,,,crf_only,jusqu' à présent,ADV,,,jusqu' à présent,ADV,9151,
classement,NOUN,B1,beacco,1.8786,5.3191,0.0,2.2322,1.8786,0.7062,3.2084,87.8525,5.3191,0.0,4.486,0.5857,1.2705,3.4423,93.687,6.5573,B1,word_pos,classement,N,classement,NOM,classement,NOUN,3122,2476.0
coucher,NOUN,B1,beacco,1.8786,3.3734,0.0,5.079,1.8786,6.0554,0.0,0.0,3.3734,0.0,9.7159,0.438,4.5679,0.0,0.0,4.1383,B1,word_pos,coucher,N,coucher,NOM,coucher,NOUN,3987,3226.0
tambourin,NOUN,B1,beacco,1.8786,2.4466,1.2043,2.0816,1.8786,0.0,0.0,0.0,2.4466,2.1958,2.1236,0.5857,0.0,0.0,0.0,2.3466,B1,word_pos,tambourin,N,tambourin,NOM,tambourin,NOUN,15622,12665.0
bouclier,NOUN,B1,beacco,1.8786,2.1118,0.0,3.9811,1.8786,0.0,6.2023,0.0,2.1118,0.0,4.6792,0.5857,0.0,6.0005,0.0,1.9161,B1,word_pos,bouclier,N,bouclier,NOM,bouclier,NOUN,2049,1569.0
musique - tambour,NOUN,B1,crf_first_attested,1.8786,0.3556,0.0,0.0,1.8786,0.0,0.0,0.0,0.3556,,,,,,,,,crf_only,musique - tambour,N,,,musique - tambour,NOUN,10589,
tout autour de,PREP,B1,crf_first_attested,1.8786,0.3556,0.0,0.0,1.8786,0.0,0.0,0.0,0.3556,,,,,,,,,crf_only,tout autour de,PREP,,,tout autour de,PREP,16001,
noire,NOUN,B1,crf_first_attested,1.8683,1.6211,0.0,0.0,1.8683,5.8607,0.0,0.0,1.6211,,,,,,,,,crf_only,noire,N,,,noire,NOUN,10930,
pichenotte,NOUN,B1,crf_first_attested,1.8683,0.172,0.0,0.0,1.8683,0.0,0.0,0.0,0.172,,,,,,,,,crf_only,pichenotte,N,,,pichenotte,NOUN,12062,
injuste,ADJ,B1,beacco,1.8679,2.0375,0.0,0.5168,1.8679,6.0554,0.0,0.0,2.0375,0.0,1.0679,3.6423,4.5679,0.0,0.0,3.156,B1,word_pos,injuste,A,injuste,ADJ,injuste,ADJ,8615,6804.0
vivants,NOUN,B1,crf_first_attested,1.8679,1.0255,0.0,0.0,1.8679,0.0,4.101,0.0,1.0255,,,,,,,,,crf_only,vivants,N,,,vivants,NOUN,16933,
compétition,NOUN,B1,beacco,1.8673,12.9384,0.0,16.3267,1.8673,3.4528,8.2019,79.5562,12.9384,0.0,20.0525,3.6048,2.733,12.4171,56.7717,14.3003,B1,word_pos,compétition,N,compétition,NOM,compétition,NOUN,3492,2794.0
médiathèque,NOUN,B1,beacco,1.8673,2.1997,0.0,2.1271,1.8673,2.1187,0.0,0.0,2.1997,0.0,3.7722,3.6048,2.5411,0.0,0.0,4.1631,B1,word_pos,médiathèque,N,médiathèque,NOM,médiathèque,NOUN,10661,8469.0
immigré,ADJ,B1,crf_first_attested,1.8673,2.1526,0.0,0.0,1.8673,0.0,6.1515,19.2455,2.1526,,,,,,,,,crf_only,immigré,A,,,immigré,ADJ,8226,
brutal,ADJ,B1,beacco,1.8629,6.9629,0.0,11.6318,1.8629,5.1209,20.5337,6.4938,6.9629,0.0,9.0259,3.5715,9.0915,20.6179,12.833,8.5472,B1,word_pos,brutal,A,brutal,ADJ,brutal,ADJ,2240,1737.0
identifié,ADJ,B1,crf_first_attested,1.8629,0.7701,0.0,0.0,1.8629,0.0,0.0,9.6228,0.7701,,,,,,,,,crf_only,identifié,A,,,identifié,ADJ,8131,
corne,NOUN,B1,beacco,1.8542,3.208,3.6128,0.5168,1.8542,0.0,29.7295,0.0,3.208,2.1958,1.0679,3.6262,0.0,20.024,0.0,3.8216,B1,word_pos,corne,N,corne,NOM,corne,NOUN,3922,3168.0
éric,NOUN,B1,crf_first_attested,1.835,0.3379,0.0,0.0,1.835,0.0,0.0,0.0,0.3379,,,,,,,,,crf_only,éric,N,,,éric,NOUN,17732,
industrialisés,ADJ,B1,crf_first_attested,1.8328,0.9613,0.0,0.0,1.8328,0.0,0.0,19.4814,0.9613,,,,,,,,,crf_only,industrialisés,A,,,industrialisés,ADJ,8489,
en qualité de,PREP,B1,crf_first_attested,1.8309,0.919,0.0,0.0,1.8309,1.6517,0.0,0.0,0.919,,,,,,,,,crf_only,en qualité de,PREP,,,en qualité de,PREP,5971,
menteur,NOUN,B1,beacco,1.8292,0.9181,0.0,1.0176,1.8292,0.0,0.0,0.0,0.9181,0.0,1.9256,3.5679,0.0,0.0,0.0,1.7258,B1,word_pos,menteur,N,menteur,NOM,menteur,NOUN,10090,8002.0
carrefour,NOUN,B1,beacco,1.8239,2.5725,0.3983,3.5373,1.8239,0.0,3.1012,0.0,2.5725,0.8346,8.1306,3.5051,0.0,6.0005,0.0,5.7,B1,word_pos,carrefour,N,carrefour,NOM,carrefour,NOUN,2581,2019.0
en conséquence,ADV,B1,crf_first_attested,1.8239,0.7572,0.0,0.0,1.8239,0.0,1.6042,0.0,0.7572,,,,,,,,,crf_only,en conséquence,ADV,,,en conséquence,ADV,5829,
timide,NOUN,B1,crf_first_attested,1.8239,0.3333,0.0,0.0,1.8239,0.0,0.0,0.0,0.3333,,,,,,,,,crf_only,timide,N,,,timide,NOUN,15853,
dégager,VERB,B1,beacco,1.8184,12.3805,0.0,3.1912,1.8184,0.5755,94.1861,93.2201,12.3805,0.0,4.1022,3.5636,0.911,96.3812,106.9533,14.7525,B1,word_pos,dégager,V,dégager,VER,dégager,VERB,5303,4182.0
autorité,NOUN,B1,beacco,1.8184,4.4085,0.0,1.2835,1.8184,6.0554,0.0,25.9752,4.4085,1.2635,4.7328,17.5327,19.0072,18.0014,111.7223,21.829,B1,word_pos,autorité,N,autorité,NOM,autorité,NOUN,1425,1088.0
refléchir,VERB,B1,crf_first_attested,1.8184,1.2502,0.0,0.0,1.8184,0.0,6.1515,0.0,1.2502,,,,,,,,,crf_only,refléchir,V,,,refléchir,VERB,13532,
en guise de,PREP,B1,crf_first_attested,1.8184,1.0257,0.0,0.0,1.8184,1.1509,0.0,0.0,1.0257,,,,,,,,,crf_only,en guise de,PREP,,,en guise de,PREP,5877,
insécurité,NOUN,B1,beacco,1.809,7.4324,0.0,5.9572,1.809,1.5139,41.0675,0.0,7.4324,0.0,4.6396,1.2756,2.2839,20.6179,0.0,5.2958,B1,word_pos,insécurité,N,insécurité,NOM,insécurité,NOUN,8717,6901.0
dès lors que,CONJ,B1,crf_first_attested,1.809,5.4989,0.0,0.0,1.809,0.0,18.6069,66.4113,5.4989,,,,,,,,,crf_only,dès lors que,CONJS,,,dès lors que,CONJ,5110,
transparent,ADJ,B1,beacco,1.809,4.2628,0.0,2.2283,1.809,0.7062,4.101,6.4938,4.2628,0.0,1.2017,0.6378,0.0,4.139,12.833,2.4631,B1,word_pos,transparent,A,transparent,ADJ,transparent,ADJ,16106,13052.0
jet,NOUN,B1,beacco,1.809,3.2915,1.1453,2.5986,1.809,0.0,0.0,0.0,3.2915,1.1556,1.0425,0.6378,0.0,0.0,0.0,1.7547,B1,word_pos,jet,N,jet,NOM,jet,NOUN,9031,7160.0
coude,NOUN,B1,beacco,1.809,2.5736,0.0,3.7425,1.809,0.0,3.1012,0.0,2.5736,0.0,4.7094,1.2756,0.0,6.0005,0.0,2.9438,B1,word_pos,coude,N,coude,NOM,coude,NOUN,3991,3229.0
emplois,NOUN,B1,crf_first_attested,1.809,2.4338,0.0,0.0,1.809,3.0277,9.3035,0.0,2.4338,,,,,,,,,crf_only,emplois,N,,,emplois,NOUN,5762,
après - guerre,NOUN,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,après - guerre,N,,,après - guerre,NOUN,875,
chiffré,ADJ,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,chiffré,A,,,chiffré,ADJ,2922,
coaching,X,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,coaching,X,,,coaching,X,3201,
dans la foulée,ADV,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,dans la foulée,ADV,,,dans la foulée,ADV,4412,
en mains,ADV,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,en mains,ADV,,,en mains,ADV,5907,
facilités,NOUN,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,facilités,N,,,facilités,NOUN,6592,
loi,DET,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,loi,DET,,,loi,DET,9537,
supervacances,NOUN,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,supervacances,N,,,supervacances,NOUN,15335,
tendance,X,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,tendance,X,,,tendance,X,15734,
ttc,ADV,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,ttc,ADV,,,ttc,ADV,16268,
à priori est,ADV,B1,crf_first_attested,1.809,0.1665,0.0,0.0,1.809,0.0,0.0,0.0,0.1665,,,,,,,,,crf_only,à priori est,ADV,,,à priori est,ADV,17314,
pc,NOUN,B1,crf_first_attested,1.808,3.9229,0.0,0.0,1.808,3.0277,32.7469,0.0,3.9229,,,,,,,,,crf_only,pc,N,,,pc,NOUN,11835,
parler,NOUN,B1,beacco,1.8062,7.7221,0.5197,3.7276,1.8062,0.8949,3.1012,142.6669,7.7221,1.1123,11.8723,17.0519,1.8983,31.5653,170.3152,23.4242,B1,word_pos,parler,N,parler,NOM,parler,NOUN,11690,9249.0
désarmer,VERB,B1,beacco,1.804,3.4028,0.7967,0.3469,1.804,0.0,24.7899,0.0,3.4028,1.6691,0.7079,3.5244,0.0,20.6179,0.0,4.1376,B1,word_pos,désarmer,V,désarmer,VER,désarmer,VERB,5520,4378.0
vents,NOUN,B1,crf_first_attested,1.804,0.3337,0.0,0.0,1.804,0.0,0.0,0.0,0.3337,,,,,,,,,crf_only,vents,N,,,vents,NOUN,16718,
plier,VERB,B1,beacco,1.8026,4.7813,0.0,2.5842,1.8026,7.4246,0.0,19.4814,4.7813,0.0,2.1359,5.1496,13.727,3.4423,12.833,8.3727,B1,word_pos,plier,V,plier,VER,plier,VERB,12220,9716.0
à jamais,ADV,B1,crf_first_attested,1.8024,0.3265,0.0,0.0,1.8024,0.0,0.0,0.0,0.3265,,,,,,,,,crf_only,à jamais,ADV,,,à jamais,ADV,17187,
gosse,ADJ,B1,crf_first_attested,1.7919,0.3219,0.0,0.0,1.7919,0.0,0.0,0.0,0.3219,,,,,,,,,crf_only,gosse,A,,,gosse,ADJ,7482,
aîné,NOUN,B1,beacco,1.7841,1.4906,0.0,0.7405,1.7841,0.0,0.0,9.6228,1.4906,0.7319,3.1491,10.4764,0.0,4.139,57.984,8.6031,B1,word_pos,aîné,N,aîné,NOM,aîné,NOUN,1572,1180.0
horloge,NOUN,B1,beacco,1.7769,13.8556,1.005,4.2124,1.7769,39.3603,0.0,19.2455,13.8556,0.9051,3.8626,3.2049,27.4073,0.0,19.328,12.7332,B1,word_pos,horloge,N,horloge,NOM,horloge,NOUN,7952,6227.0
tu pourrais,ADV,B1,crf_first_attested,1.7769,0.3257,0.0,0.0,1.7769,0.0,0.0,0.0,0.3257,,,,,,,,,crf_only,tu pourrais,ADV,,,tu pourrais,ADV,16357,
frite,NOUN,B1,beacco,1.7718,2.3797,1.7078,1.4809,1.7718,0.0,0.0,0.0,2.3797,2.3528,1.2121,3.4415,0.0,0.0,0.0,3.4239,B1,word_pos,frite,N,frite,NOM,frite,NOUN,7149,5539.0
faiblement,ADV,B1,beacco,1.7699,2.0947,0.3983,2.0353,1.7699,0.0,0.0,0.0,2.0947,0.8346,0.7702,3.4682,0.0,0.0,0.0,2.7435,B1,word_pos,faiblement,ADV,faiblement,ADV,faiblement,ADV,6605,5073.0
marathon,NOUN,B1,beacco,1.7498,3.3121,0.0,3.1469,1.7498,0.0,0.0,12.9876,3.3121,0.0,6.24,2.7656,0.0,0.0,12.833,4.9678,B1,word_pos,marathon,N,marathon,NOM,marathon,NOUN,9902,7842.0
crète,NOUN,B1,crf_first_attested,1.7498,0.1611,0.0,0.0,1.7498,0.0,0.0,0.0,0.1611,,,,,,,,,crf_only,crète,N,,,crète,NOUN,4188,
exploration,NOUN,B1,beacco,1.7257,4.0943,0.0,7.6808,1.7257,0.0,4.8126,0.0,4.0943,0.0,10.0908,2.7286,0.0,6.8846,0.0,6.2784,B1,word_pos,exploration,N,exploration,NOM,exploration,NOUN,6493,4978.0
respiration,NOUN,B1,beacco,1.7206,3.6326,0.0,1.4809,1.7206,0.8949,12.4046,0.0,3.6326,0.0,1.2121,3.3506,1.8983,6.0005,0.0,4.0582,B1,word_pos,respiration,N,respiration,NOM,respiration,NOUN,13751,11060.0
rallumer,VERB,B1,beacco,1.7193,1.2297,0.0,0.5168,1.7193,0.6707,0.0,0.0,1.2297,0.0,1.0679,3.3475,1.7933,0.0,0.0,2.4888,B1,word_pos,rallumer,V,rallumer,VER,rallumer,VERB,13328,10666.0
tendrement,ADV,B1,beacco,1.696,2.1606,0.5727,4.2051,1.696,0.0,0.0,0.0,2.1606,1.1556,4.2582,3.3323,0.0,0.0,0.0,3.4266,B1,word_pos,tendrement,ADV,tendrement,ADV,tendrement,ADV,15739,12750.0
jury,NOUN,B1,beacco,1.6832,5.9605,0.0,6.4631,1.6832,0.0,15.7275,12.9876,5.9605,0.0,10.0148,0.933,0.0,20.6179,25.6659,7.0074,B1,word_pos,jury,N,jury,NOM,jury,NOUN,9133,7247.0
fierté,NOUN,B1,beacco,1.6771,4.124,0.0,9.108,1.6771,0.0,12.7628,0.0,4.124,0.0,8.7317,2.6301,0.0,20.024,0.0,5.0196,B1,word_pos,fierté,N,fierté,NOM,fierté,NOUN,6810,5236.0
grippe,NOUN,B1,beacco,1.6694,18.3784,0.0,4.5942,1.6694,2.1187,139.5519,0.0,18.3784,0.0,1.2017,2.5994,1.2705,144.0111,0.0,18.3246,B1,word_pos,grippe,N,grippe,NOM,grippe,NOUN,7592,5927.0
hier matin,ADV,B1,crf_first_attested,1.6676,1.0306,0.0,0.0,1.6676,1.3414,0.0,0.0,1.0306,,,,,,,,,crf_only,hier matin,ADV,,,hier matin,ADV,7875,
nébuleux,ADJ,B1,crf_first_attested,1.6676,0.2966,0.0,0.0,1.6676,0.0,0.0,0.0,0.2966,,,,,,,,,crf_only,nébuleux,A,,,nébuleux,ADJ,11071,
survey,X,B1,crf_first_attested,1.656,1.176,0.0,0.0,1.656,0.7062,0.0,0.0,1.176,,,,,,,,,crf_only,survey,X,,,survey,X,15430,
archeological,X,B1,crf_first_attested,1.656,0.2444,0.0,0.0,1.656,0.0,0.0,0.0,0.2444,,,,,,,,,crf_only,archeological,X,,,archeological,X,911,
india,X,B1,crf_first_attested,1.656,0.2444,0.0,0.0,1.656,0.0,0.0,0.0,0.2444,,,,,,,,,crf_only,india,X,,,india,X,8434,
secouer,VERB,B1,beacco,1.6466,4.3938,0.6317,7.9417,1.6466,1.6517,0.0,0.0,4.3938,0.6291,9.0259,7.1751,1.3018,0.0,0.0,6.8304,B1,word_pos,secouer,V,secouer,VER,secouer,VERB,14601,11816.0
meublé,ADJ,B1,crf_first_attested,1.6466,0.312,0.0,0.0,1.6466,0.0,0.0,0.0,0.312,,,,,,,,,crf_only,meublé,A,,,meublé,ADJ,10135,
bricolage,NOUN,B1,beacco,1.6341,4.29,1.3242,5.855,1.6341,0.0,0.0,6.4938,4.29,1.2635,6.6074,2.4712,0.0,0.0,12.833,5.0597,B1,word_pos,bricolage,N,bricolage,NOM,bricolage,NOUN,2175,1681.0
facture,NOUN,B1,beacco,1.6107,5.1885,0.5025,10.6968,1.6107,3.0277,0.0,6.4938,5.1885,0.9051,8.0931,3.2785,2.2839,0.0,12.833,5.7394,B1,word_pos,facture,N,facture,NOM,facture,NOUN,6598,5067.0
disc - jockey,NOUN,B1,crf_first_attested,1.5844,0.3113,0.0,0.0,1.5844,0.0,0.0,0.0,0.3113,,,,,,,,,crf_only,disc - jockey,N,,,disc - jockey,NOUN,4782,
bougie,NOUN,B1,beacco,1.5692,4.3257,11.1309,5.1804,1.5692,0.0,0.0,0.0,4.3257,7.2872,6.8826,3.1016,0.0,0.0,0.0,5.1374,B1,word_pos,bougie,N,bougie,NOM,bougie,NOUN,2067,1587.0
effectivement,ADV,B1,beacco,1.5443,19.0186,0.0,26.7595,1.5443,39.263,20.5337,57.7365,19.0186,0.0,22.5249,0.4317,19.1959,20.6179,38.656,14.8758,B1,word_pos,effectivement,ADV,effectivement,ADV,effectivement,ADV,5659,4492.0
fast - food,NOUN,B1,crf_first_attested,1.5416,0.2779,0.0,0.0,1.5416,0.0,0.0,0.0,0.2779,,,,,,,,,crf_only,fast - food,N,,,fast - food,NOUN,6683,
échec,NOUN,B1,beacco,1.541,7.5454,0.0,6.1818,1.541,1.5139,16.4039,19.2455,7.5454,0.0,4.8004,3.0304,2.2839,24.8342,38.656,10.0062,B1,word_pos,échec,N,échec,NOM,échec,NOUN,17386,13814.0
au soleil,ADV,B1,crf_first_attested,1.5212,1.8,0.0,0.0,1.5212,0.0,15.5058,0.0,1.8,,,,,,,,,crf_only,au soleil,ADV,,,au soleil,ADV,1310,
publicitaire,ADJ,B1,beacco,1.5118,8.4964,0.4068,1.916,1.5118,0.0,47.0849,19.2455,8.4964,0.8075,4.486,6.7316,0.0,74.2771,38.656,16.2514,B1,word_pos,publicitaire,A,publicitaire,ADJ,publicitaire,ADJ,13006,10402.0
étienne,NOUN,B1,crf_first_attested,1.506,0.1386,0.0,0.0,1.506,0.0,0.0,0.0,0.1386,,,,,,,,,crf_only,étienne,N,,,étienne,NOUN,17773,
possession,NOUN,B1,beacco,1.5003,8.8368,0.7967,3.4344,1.5003,27.8194,6.4168,0.0,8.8368,0.8346,6.8826,2.6373,12.1258,10.3269,0.0,10.2898,B1,word_pos,possession,N,possession,NOM,possession,NOUN,12455,9903.0
auditeur,NOUN,B1,beacco,1.4965,11.2045,0.0,31.743,1.4965,0.0,32.4345,9.6228,11.2045,0.0,42.9252,2.6879,0.0,27.403,19.328,14.2228,B1,word_pos,auditeur,N,auditeur,NOM,auditeur,NOUN,1350,1025.0
choc,NOUN,B1,beacco,1.4647,17.288,0.4014,20.6204,1.4647,36.6268,6.1515,32.4689,17.288,0.7319,27.021,2.504,31.0018,4.139,38.4989,19.0562,B1,word_pos,choc,N,choc,NOM,choc,NOUN,2945,2327.0
record,NOUN,B1,beacco,1.464,11.1629,0.0,25.2005,1.464,44.8425,3.1012,0.0,11.1629,0.0,24.7487,2.5994,25.1252,6.0005,0.0,11.0367,B1,word_pos,record,N,record,NOM,record,NOUN,13483,10811.0
conduite,NOUN,B1,beacco,1.4582,4.7957,0.0,5.0793,1.4582,0.5755,13.3747,0.0,4.7957,0.0,4.7328,1.6593,0.911,19.861,0.0,5.9216,B1,word_pos,conduite,N,conduite,NOM,conduite,NOUN,3570,2863.0
tube,NOUN,B1,beacco,1.4582,4.7308,0.0,11.1444,1.4582,0.0,4.101,0.0,4.7308,0.0,10.0848,0.5531,0.0,8.2781,0.0,4.3431,B1,word_pos,tube,N,tube,NOM,tube,NOUN,16408,13193.0
convaincant,ADJ,B1,beacco,1.4582,3.7364,0.0,5.3302,1.4582,0.0,2.0505,9.6228,3.7364,0.0,4.633,0.5531,0.0,4.139,19.328,3.3863,B1,word_pos,convaincant,A,convaincant,ADJ,convaincant,ADJ,3858,3111.0
reconduire,VERB,B1,beacco,1.4582,2.8912,0.5727,0.5168,1.4582,2.6847,0.0,0.0,2.8912,1.1556,1.0679,0.5531,1.8983,0.0,0.0,2.3887,B1,word_pos,reconduire,V,reconduire,VER,reconduire,VERB,13469,10799.0
surveillé,ADJ,B1,crf_first_attested,1.4582,1.7431,0.0,0.0,1.4582,0.8949,4.101,0.0,1.7431,,,,,,,,,crf_only,surveillé,A,,,surveillé,ADJ,15428,
supposé,ADJ,B1,crf_first_attested,1.4582,1.1917,0.0,0.0,1.4582,0.0,9.3035,0.0,1.1917,,,,,,,,,crf_only,supposé,A,,,supposé,ADJ,15355,
très près,ADV,B1,crf_first_attested,1.4582,1.1269,0.0,0.0,1.4582,1.7898,0.0,0.0,1.1269,,,,,,,,,crf_only,très près,ADV,,,très près,ADV,16258,
cuitez,NOUN,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,cuitez,N,,,cuitez,NOUN,4248,
fanissime,NOUN,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,fanissime,N,,,fanissime,NOUN,6661,
géophysique,ADJ,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,géophysique,A,,,géophysique,ADJ,7728,
plus de soixante aujourd'hui,ADV,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,plus de soixante aujourd'hui,ADV,,,plus de soixante aujourd'hui,ADV,12251,
re,NOUN,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,re,N,,,re,NOUN,13433,
sud - africain,ADJ,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,sud - africain,A,,,sud - africain,ADJ,15278,
à contre - emploi,ADV,B1,crf_first_attested,1.4582,0.1342,0.0,0.0,1.4582,0.0,0.0,0.0,0.1342,,,,,,,,,crf_only,à contre - emploi,ADV,,,à contre - emploi,ADV,17160,
écureuil,NOUN,B1,beacco,1.4531,5.5638,0.0,5.0541,1.4531,0.0,31.3338,0.0,5.5638,0.0,4.102,0.7812,0.0,20.024,0.0,3.6966,B1,word_pos,écureuil,N,écureuil,NOM,écureuil,NOUN,17475,13880.0
panne,NOUN,B1,beacco,1.4473,4.0828,0.0,8.7392,1.4473,0.7062,1.6042,6.4938,4.0828,0.0,6.0545,6.7859,1.2705,3.4423,12.833,6.5505,B1,word_pos,panne,N,panne,NOM,panne,NOUN,11509,9144.0
sexuel,ADJ,B1,beacco,1.4472,14.1503,0.0,2.803,1.4472,9.0831,67.5077,51.9503,14.1503,0.0,1.2017,1.2756,2.2839,41.1274,38.4989,9.6368,B1,word_pos,sexuel,A,sexuel,ADJ,sexuel,ADJ,14720,11913.0
sien,PRON,B1,beacco,1.4472,4.925,0.0,0.7581,1.4472,20.6059,3.1012,0.0,4.925,0.5987,7.4889,15.4786,87.4851,78.6751,0.0,29.9338,B1,word_pos,sien,PRO,sien,PRO,sien,PRON,14743,11931.0
acharné,ADJ,B1,crf_first_attested,1.4472,2.5742,0.0,0.0,1.4472,13.4191,0.0,0.0,2.5742,,,,,,,,,crf_only,acharné,A,,,acharné,ADJ,136,
relique,NOUN,B1,beacco,1.4472,1.7548,0.0,1.2835,1.4472,0.0,3.1012,0.0,1.7548,0.0,2.4911,0.6378,0.0,6.0005,0.0,2.06,B1,word_pos,relique,N,relique,NOM,relique,NOUN,13592,10915.0
baby - boomer,NOUN,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,baby - boomer,N,,,baby - boomer,NOUN,1579,
dignitaire,ADJ,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,dignitaire,A,,,dignitaire,ADJ,4734,
electric,X,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,electric,X,,,electric,X,5697,
en quelque sorte,ADV,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,en quelque sorte,ADV,,,en quelque sorte,ADV,5973,
general,X,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,general,X,,,general,X,7394,
quinze,NOUN,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,quinze,N,,,quinze,NOUN,13231,
timbre - poste,NOUN,B1,crf_first_attested,1.4472,0.1332,0.0,0.0,1.4472,0.0,0.0,0.0,0.1332,,,,,,,,,crf_only,timbre - poste,N,,,timbre - poste,NOUN,15850,
du nouveau,ADV,B1,crf_first_attested,1.438,1.2823,0.0,0.0,1.438,3.3535,0.0,0.0,1.2823,,,,,,,,,crf_only,du nouveau,ADV,,,du nouveau,ADV,5064,
dans le but de,PREP,B1,crf_first_attested,1.438,0.2541,0.0,0.0,1.438,0.0,0.0,0.0,0.2541,,,,,,,,,crf_only,dans le but de,PREP,,,dans le but de,PREP,4418,
academy,NOUN,B1,crf_first_attested,1.4195,0.8579,0.0,0.0,1.4195,0.0,1.6042,0.0,0.8579,,,,,,,,,crf_only,academy,N,,,academy,NOUN,71,
albigeois,NOUN,B1,crf_first_attested,1.4195,0.2095,0.0,0.0,1.4195,0.0,0.0,0.0,0.2095,,,,,,,,,crf_only,albigeois,N,,,albigeois,NOUN,431,
cendrillon,NOUN,B1,beacco,1.3995,4.0289,,,,,,,,0.0,14.6668,1.3995,0.0,0.0,0.0,4.0289,B1,beacco_only,,,cendrillon,NOM,cendrillon,NOUN,,2118.0
de jour en jour,ADV,B1,crf_first_attested,1.398,0.2598,0.0,0.0,1.398,0.0,0.0,0.0,0.2598,,,,,,,,,crf_only,de jour en jour,ADV,,,de jour en jour,ADV,4472,
dégourdi,NOUN,B1,crf_first_attested,1.3768,0.1267,0.0,0.0,1.3768,0.0,0.0,0.0,0.1267,,,,,,,,,crf_only,dégourdi,N,,,dégourdi,NOUN,5308,
pneu,NOUN,B1,beacco,1.3603,3.3635,0.5197,2.803,1.3603,0.0,6.2023,0.0,3.3635,1.1123,4.7165,1.1713,0.0,6.0005,0.0,4.0812,B1,word_pos,pneu,N,pneu,NOM,pneu,NOUN,12293,9750.0
à cet effet,ADV,B1,crf_first_attested,1.3603,1.2151,0.0,0.0,1.3603,0.0,6.1515,0.0,1.2151,,,,,,,,,crf_only,à cet effet,ADV,,,à cet effet,ADV,17148,
bras - le - corps,NOUN,B1,crf_first_attested,1.3603,0.1252,0.0,0.0,1.3603,0.0,0.0,0.0,0.1252,,,,,,,,,crf_only,bras - le - corps,N,,,bras - le - corps,NOUN,2153,
en tous cas,ADV,B1,crf_first_attested,1.3603,0.1252,0.0,0.0,1.3603,0.0,0.0,0.0,0.1252,,,,,,,,,crf_only,en tous cas,ADV,,,en tous cas,ADV,6023,
