word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos
poulet,NOUN,A2,beacco,11.599,22.7266,3.8872,11.599,9.9053,14.8111,43.4161,25.9752,22.7266,7.6879,18.0826,14.7295,2.6036,36.0028,25.6659,23.5922,A2,word_pos,poulet,N,poulet,NOM
non,INT,A2,beacco,11.4803,14.0286,,,,,,,,11.482,11.4803,15.8193,0.0,20.6179,0.0,14.0286,A2,beacco_only,,,non,INT
guitare,NOUN,A2,beacco,11.2558,7.8335,10.0255,11.2558,2.8649,1.4125,0.0,0.0,7.8335,11.0724,13.4166,3.5822,1.2705,0.0,0.0,8.1563,A2,word_pos,guitare,N,guitare,NOM
joueur,NOUN,A2,beacco,11.2047,40.5305,19.5876,11.2047,10.3908,88.5074,153.2101,0.0,40.5305,11.4714,15.2097,14.7229,74.6399,168.712,0.0,42.8692,A2,word_pos,joueur,N,joueur,NOM
horaire,NOUN,A2,beacco,11.1777,10.8281,22.3475,11.1777,0.3401,9.0831,10.2669,0.0,10.8281,16.0438,6.6315,0.5857,6.8518,20.6179,0.0,10.454,A2,word_pos,horaire,N,horaire,NOM
euh,ADV,A2,crf_first_attested,11.1416,1.547,0.0,11.1416,0.0,0.0,0.0,0.0,1.547,,,,,,,,,crf_only,euh,ADV,,
en danger,ADV,A2,crf_first_attested,11.1298,18.8693,0.0,11.1298,40.5356,8.355,6.2023,6.4938,18.8693,,,,,,,,,crf_only,en danger,ADV,,
celui - ci,PRON,A2,crf_first_attested,11.039,13.5591,0.0,11.039,12.1225,8.4175,27.7392,19.2455,13.5591,,,,,,,,,crf_only,celui - ci,PRO,,
addition,NOUN,A2,beacco,10.994,10.6061,11.7237,10.994,0.3618,0.0,43.212,0.0,10.6061,17.9761,9.0157,0.6378,0.0,51.9203,0.0,11.6201,A2,word_pos,addition,N,addition,NOM
de ici,PREP,A2,crf_first_attested,10.9152,13.1435,0.0,10.9152,5.1672,0.0,41.0675,79.5562,13.1435,,,,,,,,,crf_only,de ici,PREP,,
celte,NOUN,A2,crf_first_attested,10.9146,1.6617,0.0,10.9146,0.0,0.0,0.0,0.0,1.6617,,,,,,,,,crf_only,celte,N,,
engager,VERB,A2,beacco,10.9068,70.5389,10.5661,10.9068,60.4852,106.6173,152.0056,200.746,70.5389,16.442,18.7621,58.9846,66.4177,192.0432,127.4317,68.4581,A2,word_pos,engager,V,engager,VER
consommer,VERB,A2,beacco,10.8173,22.9782,11.1649,10.8173,27.0743,3.4528,21.8856,19.4814,22.9782,8.941,13.5459,31.3713,1.822,36.8208,25.6659,25.5157,A2,word_pos,consommer,V,consommer,VER
musical,ADJ,A2,beacco,10.585,37.9535,19.1424,10.585,66.58,18.8519,52.4964,0.0,37.9535,16.1999,21.6892,53.6511,11.6267,51.4303,0.0,35.2525,A2,word_pos,musical,A,musical,ADJ
outil,NOUN,A2,beacco,10.5025,47.3578,7.6318,10.5025,31.9227,46.7524,199.1558,8.2347,47.3578,8.1823,9.2786,32.241,44.8035,139.7172,8.037,43.5396,A2,word_pos,outil,N,outil,NOM
conducteur,NOUN,A2,beacco,10.3393,10.4211,10.7602,10.3393,1.4582,0.0,33.8984,0.0,10.4211,7.7628,17.6026,2.2125,0.0,31.3528,0.0,12.9154,A2,word_pos,conducteur,N,conducteur,NOM
cosette,NOUN,A2,crf_first_attested,10.3366,0.5218,0.0,10.3366,0.0,0.0,0.0,0.0,0.5218,,,,,,,,,crf_only,cosette,N,,
clés,ADJ,A2,crf_first_attested,10.2498,3.3851,0.0,10.2498,3.5584,0.0,0.0,0.0,3.3851,,,,,,,,,crf_only,clés,A,,
bras,X,A2,crf_first_attested,10.1849,1.4826,0.0,10.1849,0.0,0.0,0.0,0.0,1.4826,,,,,,,,,crf_only,bras,X,,
constater,VERB,A2,beacco,10.1778,77.4451,12.4451,10.1778,48.2581,150.33,186.6245,256.5378,77.4451,7.8854,16.2111,45.9108,107.0108,239.9142,250.5305,74.9237,A2,word_pos,constater,V,constater,VER
aussi bien,ADV,A2,crf_first_attested,10.1744,24.6901,0.0,10.1744,45.2788,28.2171,0.0,38.491,24.6901,,,,,,,,,crf_only,aussi bien,ADV,,
tire,NOUN,A2,crf_first_attested,10.0292,2.5786,0.0,10.0292,0.2295,0.0,1.6042,0.0,2.5786,,,,,,,,,crf_only,tire,N,,
chaque fois que,CONJ,A2,crf_first_attested,9.9034,7.6615,0.0,9.9034,14.294,0.0,3.1012,0.0,7.6615,,,,,,,,,crf_only,chaque fois que,CONJS,,
loup,NOUN,A2,beacco,9.8685,37.0789,19.2685,9.8685,50.0998,13.6704,11.2294,0.0,37.0789,11.7108,10.0907,41.658,8.7861,10.3269,0.0,28.3695,A2,word_pos,loup,N,loup,NOM
décrire,VERB,A2,beacco,9.8621,48.2167,33.8195,9.8621,48.5931,31.0687,146.2092,8.2347,48.2167,16.2646,16.1099,61.7797,25.596,134.9799,8.037,49.7477,A2,word_pos,décrire,V,décrire,VER
conte,NOUN,A2,beacco,9.8549,60.6734,20.9698,9.8549,53.0493,72.7321,48.1261,4.1173,60.6734,10.7312,6.6685,7.1358,27.2438,51.6345,4.0185,28.1944,A2,word_pos,conte,N,conte,NOM
douce,NOUN,A2,crf_first_attested,9.8352,4.226,0.0,9.8352,0.1155,10.2418,0.0,0.0,4.226,,,,,,,,,crf_only,douce,N,,
boulanger,NOUN,A2,beacco,9.803,11.9876,47.9834,9.803,2.4869,6.474,0.0,0.0,11.9876,16.367,0.4664,0.4665,0.8102,0.0,0.0,4.5404,A2,word_pos,boulanger,N,boulanger,NOM
code,NOUN,A2,beacco,9.7874,20.7639,3.8758,9.7874,28.7626,1.6517,16.2172,39.0192,20.7639,7.7151,8.7833,54.3907,9.1403,31.5653,56.7717,34.4087,A2,word_pos,code,N,code,NOM
latin,ADJ,A2,beacco,9.7454,16.417,17.8163,9.7454,6.4675,0.7062,32.7469,38.491,16.417,15.9193,4.2765,11.0966,1.2705,20.024,19.328,13.7523,A2,word_pos,latin,A,latin,ADJ
randonnée,NOUN,A2,beacco,9.7385,13.1332,22.9637,9.7385,10.4518,0.0,0.0,6.4938,13.1332,24.2346,8.0849,10.0127,0.0,0.0,12.833,13.6528,A2,word_pos,randonnée,N,randonnée,NOM
confortable,ADJ,A2,beacco,9.7143,12.3442,11.1963,9.7143,6.9794,21.2701,2.0505,0.0,12.3442,17.0965,12.8552,3.7679,37.2711,4.139,0.0,15.7299,A2,word_pos,confortable,A,confortable,ADJ
métal,NOUN,A2,beacco,9.7057,8.2365,10.5163,9.7057,3.6829,0.5285,6.2023,0.0,8.2365,21.0937,12.6592,5.2642,0.8102,12.0009,0.0,13.3263,A2,word_pos,métal,N,métal,NOM
au cours de,PREP,A2,crf_first_attested,9.6765,24.1067,0.0,9.6765,28.1987,25.9394,48.4951,48.0277,24.1067,,,,,,,,,crf_only,au cours de,PREP,,
fontaine,NOUN,A2,beacco,9.6603,6.0596,7.9615,9.6603,0.0,0.7062,6.4168,0.0,6.0596,7.804,17.565,0.0,1.2705,3.4423,0.0,6.4175,A2,word_pos,fontaine,N,fontaine,NOM
insister,VERB,A2,beacco,9.637,17.7707,16.5959,9.637,15.8017,0.0,15.6669,96.9035,17.7707,21.856,19.6302,22.9025,0.0,20.024,95.2552,24.5881,A2,word_pos,insister,V,insister,VER
angler,VERB,A2,crf_first_attested,9.6155,5.6175,0.0,9.6155,0.0,12.7889,6.1515,0.0,5.6175,,,,,,,,,crf_only,angler,V,,
photographe,NOUN,A2,beacco,9.57,17.513,7.3123,9.57,2.2617,22.5343,30.3551,0.0,17.513,7.8941,12.5891,4.6732,39.1981,20.024,0.0,18.5529,A2,word_pos,photographe,N,photographe,NOM
saison,NOUN,A2,beacco,9.5604,22.9876,34.2487,9.5604,26.6561,4.9436,9.8067,6.4938,22.9876,21.2472,14.9114,32.2413,1.2705,19.861,12.833,22.0649,A2,word_pos,saison,N,saison,NOM
mystère,NOUN,A2,beacco,9.5343,35.224,14.7131,9.5343,16.749,128.4743,18.6069,44.2742,35.224,23.959,12.2171,10.9562,83.0238,50.0526,43.8345,32.8012,A2,word_pos,mystère,N,mystère,NOM
commandes,NOUN,A2,crf_first_attested,9.4598,10.7887,0.0,9.4598,1.9564,7.0375,45.6223,28.5334,10.7887,,,,,,,,,crf_only,commandes,N,,
poucet,NOUN,A2,crf_first_attested,9.4348,8.0804,0.0,9.4348,0.6976,1.7264,0.0,0.0,8.0804,,,,,,,,,crf_only,poucet,N,,
discussion,NOUN,A2,beacco,9.4017,24.049,16.7113,9.4017,26.5966,11.6053,33.3358,19.4814,24.049,22.252,14.0555,27.4936,9.0915,66.9321,25.6659,30.1931,A2,word_pos,discussion,N,discussion,NOM
fac,NOUN,A2,beacco,9.3732,8.2265,21.2659,9.3732,3.2524,0.7062,0.0,0.0,8.2265,21.2358,25.1336,8.7083,1.2705,0.0,0.0,15.9057,A2,word_pos,fac,N,fac,NOM
dans le cadre de,PREP,A2,crf_first_attested,9.3662,13.4097,0.0,9.3662,10.8374,8.4175,30.8006,39.0192,13.4097,,,,,,,,,crf_only,dans le cadre de,PREP,,
rare,ADJ,A2,beacco,9.2802,55.2603,31.4286,9.2802,65.6428,45.8325,61.5213,242.6667,55.2603,21.6749,10.2643,74.6986,61.162,60.0719,283.3744,61.7695,A2,word_pos,rare,A,rare,ADJ
éloigné,ADJ,A2,crf_first_attested,9.2722,3.7737,0.0,9.2722,0.0,7.1381,3.1012,0.0,3.7737,,,,,,,,,crf_only,éloigné,A,,
tien,ADJ,A2,crf_first_attested,9.2216,3.0012,0.0,9.2216,1.8786,0.0,1.6042,0.0,3.0012,,,,,,,,,crf_only,tien,A,,
pour une fois,ADV,A2,crf_first_attested,9.1884,1.2559,0.0,9.1884,0.0,0.0,0.0,0.0,1.2559,,,,,,,,,crf_only,pour une fois,ADV,,
renaissance,NOUN,A2,beacco,8.899,4.4714,1.005,8.899,2.8989,0.0,3.1012,0.0,4.4714,7.6879,6.7296,15.2991,0.0,12.0009,0.0,10.698,A2,word_pos,renaissance,N,renaissance,NOM
au - dessous de,PREP,A2,crf_first_attested,8.8948,5.5417,0.0,8.8948,1.8679,2.4776,4.8126,0.0,5.5417,,,,,,,,,crf_only,au - dessous de,PREP,,
pratique,ADJ,A2,beacco,8.8944,20.7815,6.0328,8.8944,44.3234,0.5755,12.4046,19.2455,20.7815,13.8341,26.3432,47.8029,0.911,6.0005,19.328,26.2033,A2,word_pos,pratique,A,pratique,ADJ
déménager,VERB,A2,beacco,8.8758,8.4232,13.9801,8.8758,3.5805,6.0554,0.0,0.0,8.4232,10.5754,4.6393,3.7679,2.2839,0.0,0.0,5.033,A2,word_pos,déménager,V,déménager,VER
diable,NOUN,A2,beacco,8.8323,17.2131,20.1266,8.8323,5.8969,18.9401,3.2084,0.0,17.2131,15.1474,4.2472,24.8378,16.4574,13.7692,0.0,24.2832,A2,word_pos,diable,N,diable,NOM
libérer,VERB,A2,beacco,8.8003,19.3943,27.8436,8.8003,15.0947,22.2621,36.3023,0.0,19.3943,20.6156,12.6015,13.0375,25.4252,52.5392,19.328,23.8347,A2,word_pos,libérer,V,libérer,VER
centre-ville,NOUN,A2,beacco,8.7986,7.4859,,,,,,,,22.1634,8.7986,0.4665,2.2839,0.0,0.0,7.4859,A2,beacco_only,,,centre-ville,NOM
mieux,NOUN,A2,crf_first_attested,8.6801,2.732,0.0,8.6801,0.0,0.6707,6.2023,0.0,2.732,,,,,,,,,crf_only,mieux,N,,
solaire,ADJ,A2,beacco,8.6445,16.697,7.1217,8.6445,14.1466,0.0,36.9016,19.4814,16.697,11.0688,9.0108,16.6507,0.0,36.8208,38.4989,19.4058,A2,word_pos,solaire,A,solaire,ADJ
ciné,NOUN,A2,beacco,8.5462,5.1513,5.5183,8.5462,0.0,8.4152,0.0,0.0,5.1513,7.9597,4.4957,0.0,9.0915,0.0,0.0,4.4155,A2,word_pos,ciné,N,ciné,NOM
actif,ADJ,A2,beacco,8.4894,37.4777,22.449,8.4894,31.5961,2.8773,72.7426,174.0949,37.4777,20.9177,6.7862,55.1389,16.7501,93.6934,288.4064,51.8914,A2,word_pos,actif,A,actif,ADJ
raï,NOUN,A2,crf_first_attested,8.4091,1.1398,0.0,8.4091,0.0,0.0,0.0,0.0,1.1398,,,,,,,,,crf_only,raï,N,,
hé,INT,A2,beacco,8.3526,11.5707,,,,,,,,17.0827,8.3526,10.192,0.0,0.0,0.0,11.5707,A2,beacco_only,,,hé,INT
position,NOUN,A2,beacco,8.3493,17.3707,5.9051,8.3493,20.9773,1.7264,32.8328,12.9876,17.3707,16.7393,4.1382,26.8687,0.911,49.1091,25.6659,22.1272,A2,word_pos,position,N,position,NOM
en guerre,ADV,A2,crf_first_attested,8.3477,2.0545,0.0,8.3477,0.4081,0.0,0.0,0.0,2.0545,,,,,,,,,crf_only,en guerre,ADV,,
au fond,ADV,A2,crf_first_attested,8.3264,11.4248,0.0,8.3264,17.577,13.9377,3.2084,0.0,11.4248,,,,,,,,,crf_only,au fond,ADV,,
basket - ball,NOUN,A2,crf_first_attested,8.3188,1.2063,0.0,8.3188,0.0,0.0,0.0,0.0,1.2063,,,,,,,,,crf_only,basket - ball,N,,
vendeur,NOUN,A2,beacco,8.3177,24.2381,35.9569,8.3177,30.6912,23.9455,0.0,0.0,24.2381,12.6353,4.1517,16.2492,18.1186,0.0,0.0,15.532,A2,word_pos,vendeur,N,vendeur,NOM
smic,NOUN,A2,crf_first_attested,8.2756,3.6301,0.0,8.2756,0.7236,0.0,0.0,38.491,3.6301,,,,,,,,,crf_only,smic,N,,
misérable,NOUN,A2,crf_first_attested,8.2693,2.9004,0.0,8.2693,0.0,3.3034,0.0,0.0,2.9004,,,,,,,,,crf_only,misérable,N,,
ignorer,VERB,A2,beacco,8.1542,22.2828,10.9592,8.1542,25.2233,6.3945,62.2274,28.5334,22.2828,16.2864,16.4153,23.4488,11.6267,66.9321,56.7717,28.9604,A2,word_pos,ignorer,V,ignorer,VER
boulangerie,NOUN,A2,beacco,8.122,11.5297,24.7713,8.122,10.8136,0.5755,0.0,0.0,11.5297,12.5525,8.8101,3.0061,0.911,0.0,0.0,6.8606,A2,word_pos,boulangerie,N,boulangerie,NOM
plaisanter,VERB,A2,beacco,8.0848,8.6673,0.0,8.0848,7.4597,20.8076,0.0,0.0,8.6673,8.1169,8.7991,6.4605,33.5766,0.0,0.0,13.987,A2,word_pos,plaisanter,V,plaisanter,VER
peindre,VERB,A2,beacco,8.0726,8.6153,11.2016,8.0726,6.5574,0.6707,6.2023,0.0,8.6153,15.9214,18.3542,11.7683,8.9868,18.0014,0.0,17.9404,A2,word_pos,peindre,V,peindre,VER
version,NOUN,A2,beacco,8.0152,41.5185,17.7207,8.0152,73.2603,5.1209,100.9647,6.4938,41.5185,11.8248,9.7669,54.7288,9.0915,102.8605,12.833,37.5144,A2,word_pos,version,N,version,NOM
désespérer,VERB,A2,beacco,7.9624,19.3371,9.3619,7.9624,25.4808,1.6517,41.0675,0.0,19.3371,10.9327,6.6149,35.3398,1.3018,20.6179,0.0,20.1977,A2,word_pos,désespérer,V,désespérer,VER
champion,NOUN,A2,beacco,7.8885,15.1271,11.3501,7.8885,11.6877,19.0817,25.3674,9.6228,15.1271,12.0794,15.1375,11.8128,19.2521,31.3528,19.328,19.816,A2,word_pos,champion,N,champion,NOM
par la suite,ADV,A2,crf_first_attested,7.8805,3.869,0.0,7.8805,0.1155,0.5755,0.0,28.8683,3.869,,,,,,,,,crf_only,par la suite,ADV,,
classes,NOUN,A2,crf_first_attested,7.8593,27.2015,0.0,7.8593,27.8341,14.4279,93.743,68.1256,27.2015,,,,,,,,,crf_only,classes,N,,
article,NOUN,A2,beacco,7.8244,52.4255,12.1105,7.8244,63.4898,98.4418,72.5219,2.0587,52.4255,15.6646,8.8101,78.1252,90.8625,68.3291,4.0185,60.1688,A2,word_pos,article,N,article,NOM
tel,DET,A2,crf_first_attested,7.7883,25.5933,0.0,7.7883,23.2603,0.5755,64.869,115.473,25.5933,,,,,,,,,crf_only,tel,DET,,
humains,NOUN,A2,crf_first_attested,7.75,3.9683,0.0,7.75,0.7214,3.0277,3.1012,0.0,3.9683,,,,,,,,,crf_only,humains,N,,
inspirer,VERB,A2,beacco,7.7317,58.5927,17.0993,7.7317,66.5374,88.0414,88.8719,57.7365,58.5927,15.1474,4.633,56.5789,83.6257,113.6404,19.328,49.3382,A2,word_pos,inspirer,V,inspirer,VER
contacter,VERB,A2,beacco,7.7166,13.6459,12.5919,7.7166,13.0558,0.0,40.3921,0.0,13.6459,11.6992,12.1977,12.2682,0.0,49.1091,0.0,14.5829,A2,word_pos,contacter,V,contacter,VER
bon,NOUN,A2,beacco,7.6919,10.3907,1.2205,7.6919,11.2825,3.6629,6.1515,0.0,10.3907,16.9753,4.9127,9.9705,1.8983,4.139,38.656,13.2878,A2,word_pos,bon,N,bon,NOM
russe,ADJ,A2,beacco,7.6882,14.4926,6.6438,7.6882,15.2719,23.2109,3.1012,0.0,14.4926,10.7548,5.926,12.2721,37.845,0.0,0.0,16.2083,A2,word_pos,russe,A,russe,ADJ
en bas de,PREP,A2,crf_first_attested,7.6812,1.5829,0.0,7.6812,0.2295,0.0,0.0,0.0,1.5829,,,,,,,,,crf_only,en bas de,PREP,,
rassurer,VERB,A2,beacco,7.678,34.0895,0.7622,7.678,45.491,51.8629,24.8092,78.0384,34.0895,9.3906,17.6709,36.7088,33.4156,18.0014,25.6659,31.9486,A2,word_pos,rassurer,V,rassurer,VER
yaourt,NOUN,A2,beacco,7.6763,5.697,17.0051,7.6763,0.0,0.0,3.2084,0.0,5.697,16.3325,9.4439,0.0,0.0,6.8846,0.0,7.3392,A2,word_pos,yaourt,N,yaourt,NOM
fer,NOUN,A2,beacco,7.6682,57.0135,24.832,7.6682,84.689,55.2385,120.0605,12.9876,57.0135,16.4484,12.2755,90.5692,61.6228,126.7587,12.833,61.5623,A2,word_pos,fer,N,fer,NOM
avouer,VERB,A2,beacco,7.6569,27.9336,7.4253,7.6569,28.0004,75.0724,24.7899,0.0,27.9336,9.1379,4.5709,50.2013,60.1805,31.3781,0.0,32.8996,A2,word_pos,avouer,V,avouer,VER
alimentation,NOUN,A2,beacco,7.6245,28.9441,16.7297,7.6245,24.7019,11.2874,19.6566,160.2527,28.9441,22.2445,15.4844,14.6523,14.0086,34.1646,192.6297,32.3593,A2,word_pos,alimentation,N,alimentation,NOM
décor,NOUN,A2,beacco,7.5906,30.7915,31.0607,7.5906,45.2537,1.5139,36.8529,6.4938,30.7915,18.6887,6.6704,34.7816,2.2839,31.5653,12.833,23.8034,A2,word_pos,décor,N,décor,NOM
classique,ADJ,A2,beacco,7.3908,30.6729,5.1643,7.3908,19.9742,36.8011,101.1045,72.7833,30.6729,10.4769,12.2496,23.4208,44.5104,101.2835,113.5434,38.0659,A2,word_pos,classique,A,classique,ADJ
moins de,PREP,A2,crf_first_attested,7.3679,7.4549,0.0,7.3679,1.3993,10.2981,12.4046,12.9876,7.4549,,,,,,,,,crf_only,moins de,PREP,,
à temps,ADV,A2,crf_first_attested,7.3423,0.9654,0.0,7.3423,0.0,0.0,0.0,0.0,0.9654,,,,,,,,,crf_only,à temps,ADV,,
frais,NOUN,A2,crf_first_attested,7.2552,12.1183,0.0,7.2552,15.1465,4.7432,39.395,0.0,12.1183,,,,,,,,,crf_only,frais,N,,
pour autant,ADV,A2,crf_first_attested,7.2528,9.6524,0.0,7.2528,1.3861,12.7889,21.7081,22.1371,9.6524,,,,,,,,,crf_only,pour autant,ADV,,
jusqu' à ce que,CONJ,A2,crf_first_attested,7.2018,1.497,0.0,7.2018,0.3618,0.0,0.0,0.0,1.497,,,,,,,,,crf_only,jusqu' à ce que,CONJS,,
patient,ADJ,A2,beacco,7.1638,4.2541,11.1486,7.1638,0.0,0.0,3.2084,0.0,4.2541,17.1161,0.0,2.5235,0.0,20.024,19.328,6.7259,A2,word_pos,patient,A,patient,ADJ
inspecteur,NOUN,A2,beacco,7.1617,26.5421,35.2477,7.1617,16.7301,73.105,0.0,0.0,26.5421,23.651,4.8004,14.8581,96.984,0.0,0.0,26.1957,A2,word_pos,inspecteur,N,inspecteur,NOM
architecte,NOUN,A2,beacco,7.1599,33.964,12.9382,7.1599,53.4932,67.132,9.3035,0.0,33.964,22.1373,8.8959,40.768,49.3969,6.0005,0.0,32.5585,A2,word_pos,architecte,N,architecte,NOM
de autre,PREP,A2,crf_first_attested,7.0746,7.1753,0.0,7.0746,2.8482,9.0831,6.1515,0.0,7.1753,,,,,,,,,crf_only,de autre,PREP,,
ciré,ADJ,A2,crf_first_attested,7.0746,1.8399,0.0,7.0746,0.7236,0.0,0.0,0.0,1.8399,,,,,,,,,crf_only,ciré,A,,
carnavaleuses moi,NOUN,A2,crf_first_attested,7.0746,0.9805,0.0,7.0746,0.0,0.0,0.0,0.0,0.9805,,,,,,,,,crf_only,carnavaleuses moi,N,,
tu connais pas,ADV,A2,crf_first_attested,7.0746,0.9805,0.0,7.0746,0.0,0.0,0.0,0.0,0.9805,,,,,,,,,crf_only,tu connais pas,ADV,,
à côté de ici,PREP,A2,crf_first_attested,7.0746,0.9805,0.0,7.0746,0.0,0.0,0.0,0.0,0.9805,,,,,,,,,crf_only,à côté de ici,PREP,,
gants,NOUN,A2,crf_first_attested,7.0597,4.906,0.0,7.0597,2.2627,1.6517,6.2023,0.0,4.906,,,,,,,,,crf_only,gants,N,,
gamin,NOUN,A2,beacco,7.0572,9.686,8.9756,7.0572,13.3096,0.0,0.0,0.0,9.686,11.8722,6.8416,11.3937,0.0,0.0,0.0,9.1358,A2,word_pos,gamin,N,gamin,NOM
amitié,NOUN,A2,beacco,7.0084,26.9016,23.359,7.0084,43.8897,40.3669,9.3035,0.0,26.9016,14.8549,11.6088,46.7625,33.4292,6.0005,0.0,29.0668,A2,word_pos,amitié,N,amitié,NOM
mesurer,VERB,A2,beacco,6.9783,34.5762,7.7942,6.9783,8.0029,46.9309,123.7813,175.4484,34.5762,8.6572,3.7973,12.2943,47.1399,104.0459,201.2195,32.6598,A2,word_pos,mesurer,V,mesurer,VER
pratique,NOUN,A2,beacco,6.9383,117.3673,11.7928,6.9383,140.5629,54.4193,243.2736,897.4233,117.3673,17.3485,9.1022,105.6246,56.2109,248.1813,368.2802,92.5962,A2,word_pos,pratique,N,pratique,NOM
tantour,NOUN,A2,crf_first_attested,6.894,17.8209,0.0,6.894,7.6687,0.0,71.9787,185.5383,17.8209,,,,,,,,,crf_only,tantour,N,,
petite-fille,NOUN,A2,beacco,6.8446,4.1489,,,,,,,,15.2221,6.8446,0.0,0.0,0.0,0.0,4.1489,A2,beacco_only,,,petite-fille,NOM
super,VERB,A2,crf_first_attested,6.8144,1.0151,0.0,6.8144,0.0,0.0,0.0,0.0,1.0151,,,,,,,,,crf_only,super,V,,
sien,ADJ,A2,crf_first_attested,6.7711,9.7683,0.0,6.7711,1.8673,26.644,27.7392,0.0,9.7683,,,,,,,,,crf_only,sien,A,,
économie,NOUN,A2,beacco,6.7618,64.7104,12.1608,6.7618,73.3932,42.8215,138.0846,142.6669,64.7104,20.2706,18.9691,89.5572,44.4823,144.0093,202.2974,71.9294,A2,word_pos,économie,N,économie,NOM
regardez,PREP,A2,crf_first_attested,6.7191,1.425,0.0,6.7191,0.0,0.0,3.1012,0.0,1.425,,,,,,,,,crf_only,regardez,PREP,,
océan,NOUN,A2,beacco,6.6778,24.36,9.7283,6.6778,18.7989,3.0277,114.6142,0.0,24.36,11.0817,9.9767,13.8779,4.5679,155.1562,0.0,28.8787,A2,word_pos,océan,N,océan,NOM
bravo,NOUN,A2,crf_first_attested,6.6316,1.6108,0.0,6.6316,0.1155,0.0,0.0,0.0,1.6108,,,,,,,,,crf_only,bravo,N,,
rosier,NOUN,A2,beacco,6.5542,3.5367,4.0086,6.5542,0.0,0.0,3.1012,0.0,3.5367,15.6855,4.4228,0.0,0.0,6.0005,0.0,4.2011,A2,word_pos,rosier,N,rosier,NOM
par rapport à,PREP,A2,crf_first_attested,6.5529,20.1093,0.0,6.5529,1.6832,6.7049,62.4654,257.1892,20.1093,,,,,,,,,crf_only,par rapport à,PREP,,
salutation,NOUN,A2,beacco,6.4732,4.8789,10.5377,6.4732,0.3618,0.7062,0.0,0.0,4.8789,7.7803,8.0862,18.0836,1.2705,0.0,0.0,11.2882,A2,word_pos,salutation,N,salutation,NOM
gaulois,NOUN,A2,crf_first_attested,6.4513,0.9615,0.0,6.4513,0.0,0.0,0.0,0.0,0.9615,,,,,,,,,crf_only,gaulois,N,,
tu me demandes,ADV,A2,crf_first_attested,6.449,2.4496,0.0,6.449,2.5602,0.0,0.0,0.0,2.4496,,,,,,,,,crf_only,tu me demandes,ADV,,
au cou,ADV,A2,crf_first_attested,6.4397,1.838,0.0,6.4397,0.0,1.6517,0.0,0.0,1.838,,,,,,,,,crf_only,au cou,ADV,,
cette fois - ci,ADV,A2,crf_first_attested,6.3787,4.0056,0.0,6.3787,7.4546,0.0,0.0,0.0,4.0056,,,,,,,,,crf_only,cette fois - ci,ADV,,
dater,VERB,A2,beacco,6.3702,26.7545,19.8587,6.3702,22.2765,25.6063,36.9099,39.0461,26.7545,16.2808,4.9127,13.1578,18.0984,27.403,4.0185,18.0981,A2,word_pos,dater,V,dater,VER
abriter,VERB,A2,beacco,6.3378,8.4161,9.4753,6.3378,5.1019,9.3126,0.0,0.0,8.4161,8.6224,9.8649,4.3647,8.4038,0.0,0.0,8.7404,A2,word_pos,abriter,V,abriter,VER
servant,ADJ,A2,crf_first_attested,6.3143,3.0818,0.0,6.3143,3.7201,0.0,0.0,0.0,3.0818,,,,,,,,,crf_only,servant,A,,
amateur,NOUN,A2,beacco,6.2646,23.7492,9.6801,6.2646,47.6616,12.8361,1.6042,39.7676,23.7492,15.9193,12.6845,50.8541,36.1771,3.4423,43.8345,36.3887,A2,word_pos,amateur,N,amateur,NOM
sylvain,ADJ,A2,crf_first_attested,6.2532,0.9399,0.0,6.2532,0.0,0.0,0.0,0.0,0.9399,,,,,,,,,crf_only,sylvain,A,,
communauté,NOUN,A2,beacco,6.253,43.9202,5.4242,6.253,35.6779,34.5348,93.9915,311.5457,43.9202,15.8552,0.186,53.9755,26.8458,115.539,389.1791,53.0962,A2,word_pos,communauté,N,communauté,NOM
précis,ADJ,A2,beacco,6.2526,43.683,3.9928,6.2526,66.8014,1.6517,142.0555,156.3319,43.683,7.9339,14.1424,82.9511,1.3018,189.7729,183.2011,57.6419,A2,word_pos,précis,A,précis,ADJ
informatique,ADJ,A2,beacco,6.1856,12.3474,7.8756,6.1856,8.5416,0.0,51.5512,0.0,12.3474,7.7628,8.4039,5.9013,0.0,40.1357,0.0,9.6727,A2,word_pos,informatique,A,informatique,ADJ
accomplir,VERB,A2,beacco,6.1822,18.6524,10.5394,6.1822,24.9244,7.2463,4.101,48.1138,18.6524,16.6991,4.542,30.0973,8.7861,4.139,38.656,21.1092,A2,word_pos,accomplir,V,accomplir,VER
dessinateur,NOUN,A2,beacco,6.1444,5.5899,6.2301,6.1444,0.7236,1.7264,0.0,2.0587,5.5899,7.7059,6.7862,0.6378,0.911,0.0,4.0185,6.7107,A2,word_pos,dessinateur,N,dessinateur,NOM
de ici à,PREP,A2,crf_first_attested,6.1315,5.6267,0.0,6.1315,7.461,0.0,14.569,0.0,5.6267,,,,,,,,,crf_only,de ici à,PREP,,
